Shaft Encoder(cm),Axial_Sig,Radial_Sig,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32
2573.5142,1733.81,887.99,1023.44,1023.44,906.25,1007.81,992.19,1015.63,1031.25,992.19,1054.69,960.94,1054.69,1078.13,1968.75,1125,1992.19,1007.81,1078.13,1078.13,1914.06,1046.88,984.38,976.56,976.56,984.38,992.19,1000,1007.81,906.25,953.13,1007.81,1007.81,992.19
2573.8172,1749.2,890.52,1039.06,1023.44,898.44,1007.81,1000,1015.63,1023.44,1000,1046.88,960.94,1070.31,1085.94,1960.94,1125,1992.19,1000,1070.31,1070.31,1937.5,1046.88,976.56,976.56,976.56,992.19,984.38,1000,1000,906.25,953.13,1000,1007.81,1000
2574.2716,1762.31,891.15,1039.06,1023.44,898.44,1007.81,992.19,1015.63,1031.25,992.19,1054.69,968.75,1054.69,1078.13,1968.75,1125,1992.19,1007.81,1070.31,1070.31,1906.25,1039.06,976.56,976.56,984.38,984.38,984.38,1000,992.19,898.44,945.31,1000,1007.81,1000
2574.7261,1778.89,891.53,1039.06,1023.44,914.06,1015.63,992.19,1023.44,1031.25,1000,1054.69,968.75,1070.31,1085.94,1976.56,1117.19,1992.19,1007.81,1085.94,1078.13,1914.06,1046.88,976.56,984.38,984.38,992.19,984.38,1000,992.19,898.44,945.31,1000,1000,984.38
2574.9912,1800.48,892.32,1039.06,1023.44,906.25,1015.63,1007.81,1031.25,1031.25,1000,1054.69,968.75,1062.5,1085.94,1976.56,1125,1992.19,1007.81,1085.94,1078.13,1914.06,1046.88,984.38,984.38,976.56,984.38,984.38,1000,1000,898.44,945.31,1000,1000,1000
2575.4457,1823.69,890.96,1046.88,1039.06,914.06,1015.63,1007.81,1023.44,1039.06,1000,1062.5,976.56,1062.5,1085.94,1968.75,1125,1992.19,1007.81,1085.94,1078.13,1914.06,1054.69,984.38,976.56,976.56,992.19,984.38,992.19,992.19,890.63,945.31,992.19,1000,992.19
2575.8245,1850.17,886.39,1046.88,1039.06,914.06,1023.44,1023.44,1031.25,1039.06,1000,1062.5,984.38,1062.5,1093.75,1968.75,1125,1992.19,1007.81,1085.94,1085.94,1960.94,1054.69,984.38,976.56,968.75,984.38,984.38,992.19,984.38,890.63,937.5,1000,1000,984.38
2576.2411,1878.6,878.75,1039.06,1054.69,914.06,1023.44,1015.63,1031.25,1039.06,1007.81,1062.5,976.56,1070.31,1093.75,1968.75,1132.81,1992.19,1007.81,1093.75,1085.94,1914.06,1062.5,976.56,976.56,976.56,984.38,984.38,976.56,984.38,882.81,937.5,992.19,992.19,984.38
2576.5062,1907.37,867.44,1039.06,1039.06,914.06,1015.63,1015.63,1031.25,1054.69,1007.81,1070.31,976.56,1070.31,1093.75,1976.56,1132.81,1992.19,1023.44,1085.94,1101.56,1914.06,1062.5,976.56,968.75,968.75,984.38,976.56,984.38,976.56,882.81,929.69,984.38,992.19,984.38
2578.5135,1923.48,832.69,1031.25,1031.25,906.25,1015.63,1007.81,1023.44,1031.25,992.19,1054.69,976.56,1062.5,1085.94,1976.56,1117.19,1992.19,1007.81,1070.31,1078.13,1914.06,1054.69,937.5,937.5,945.31,960.94,945.31,960.94,953.13,859.38,898.44,953.13,953.13,937.5
2578.7786,1924.26,777.15,1023.44,1023.44,898.44,1015.63,1007.81,1023.44,1031.25,992.19,1054.69,976.56,1062.5,1085.94,1968.75,1125,1992.19,1000,1078.13,1078.13,1960.94,1039.06,929.69,945.31,937.5,953.13,945.31,953.13,945.31,851.56,890.63,953.13,953.13,945.31
2579.9527,1908.84,722.63,1023.44,1023.44,898.44,1000,992.19,1015.63,1023.44,984.38,1031.25,960.94,1046.88,1070.31,1953.13,1101.56,1992.19,992.19,1062.5,1070.31,1906.25,1031.25,929.69,929.69,937.5,953.13,937.5,945.31,945.31,851.56,890.63,945.31,945.31,937.5
2580.2178,1880.05,671.33,1023.44,1015.63,898.44,1000,984.38,1015.63,1015.63,984.38,1039.06,960.94,1046.88,1070.31,1953.13,1109.38,1992.19,992.19,1062.5,1054.69,1937.5,1023.44,929.69,929.69,937.5,953.13,937.5,953.13,945.31,843.75,882.81,953.13,945.31,937.5
2581.0131,1851.43,628.41,1023.44,1023.44,898.44,1000,984.38,1000,1023.44,976.56,1031.25,937.5,1046.88,1062.5,1953.13,1109.38,1992.19,992.19,1062.5,1054.69,1914.06,1023.44,937.5,937.5,929.69,953.13,945.31,953.13,953.13,851.56,890.63,945.31,953.13,937.5
2581.2783,1822.16,593.82,1023.44,1015.63,882.81,992.19,992.19,1000,1015.63,976.56,1023.44,945.31,1046.88,1070.31,1953.13,1109.38,1992.19,984.38,1054.69,1046.88,1906.25,1023.44,937.5,937.5,937.5,953.13,945.31,945.31,953.13,851.56,890.63,953.13,953.13,945.31
2581.657,1792.22,566.09,1015.63,1007.81,890.63,984.38,984.38,1007.81,1015.63,984.38,1031.25,953.13,1046.88,1070.31,1945.31,1101.56,1992.19,976.56,1054.69,1046.88,1945.31,1023.44,937.5,937.5,937.5,960.94,937.5,953.13,953.13,859.38,898.44,953.13,960.94,945.31
2582.1115,1764.77,546.74,1015.63,1015.63,898.44,1000,976.56,1000,1015.63,976.56,1031.25,945.31,1039.06,1062.5,1945.31,1101.56,1992.19,984.38,1062.5,1054.69,1906.25,1015.63,937.5,945.31,937.5,976.56,945.31,960.94,960.94,859.38,898.44,960.94,960.94,945.31
2582.3766,1742.69,532.91,1023.44,1007.81,882.81,1000,992.19,1000,1023.44,984.38,1031.25,945.31,1039.06,1078.13,1953.13,1101.56,1992.19,984.38,1062.5,1054.69,1906.25,1031.25,945.31,945.31,945.31,960.94,945.31,953.13,960.94,859.38,906.25,960.94,960.94,945.31
2582.7553,1724.72,522.11,1023.44,1015.63,890.63,1000,992.19,1007.81,1007.81,976.56,1039.06,945.31,1054.69,1062.5,1960.94,1109.38,1992.19,984.38,1062.5,1046.88,1906.25,1015.63,937.5,945.31,945.31,960.94,953.13,960.94,960.94,859.38,914.06,960.94,960.94,953.13
2583.4749,1710.45,517.68,1023.44,1015.63,898.44,1000,984.38,1000,1015.63,976.56,1031.25,945.31,1046.88,1070.31,1960.94,1101.56,1992.19,984.38,1062.5,1054.69,1960.94,1023.44,945.31,945.31,953.13,968.75,953.13,968.75,960.94,867.19,906.25,968.75,976.56,960.94
2584.9899,1701.32,520.7,1015.63,1023.44,890.63,1000,992.19,1000,1023.44,984.38,1031.25,953.13,1054.69,1078.13,1953.13,1109.38,1992.19,992.19,1062.5,1062.5,1906.25,1031.25,960.94,953.13,953.13,968.75,953.13,968.75,976.56,875,914.06,968.75,976.56,960.94
2585.4065,1696.04,529.38,1015.63,1023.44,898.44,992.19,984.38,1015.63,1023.44,984.38,1039.06,953.13,1054.69,1078.13,1953.13,1109.38,1992.19,984.38,1062.5,1054.69,1906.25,1031.25,953.13,953.13,960.94,968.75,960.94,976.56,984.38,875,921.88,976.56,976.56,968.75
2587.0351,1695.45,542.58,1023.44,1023.44,898.44,1000,992.19,1007.81,1023.44,976.56,1046.88,960.94,1054.69,1085.94,1960.94,1109.38,1992.19,992.19,1070.31,1062.5,1906.25,1031.25,960.94,953.13,960.94,976.56,960.94,976.56,976.56,882.81,929.69,984.38,984.38,968.75
2587.338,1698.24,557.44,1023.44,1015.63,898.44,1007.81,992.19,1023.44,1023.44,976.56,1039.06,960.94,1054.69,1078.13,1960.94,1109.38,1992.19,992.19,1054.69,1062.5,1906.25,1039.06,960.94,953.13,960.94,968.75,960.94,976.56,984.38,882.81,929.69,984.38,984.38,976.56
2587.7547,1705.36,571.01,1023.44,1015.63,906.25,1007.81,992.19,1015.63,1023.44,976.56,1039.06,953.13,1054.69,1085.94,1953.13,1117.19,1992.19,992.19,1070.31,1054.69,1984.38,1031.25,960.94,960.94,960.94,968.75,968.75,976.56,976.56,875,929.69,984.38,984.38,976.56
2588.1713,1712.94,583.43,1023.44,1023.44,898.44,1000,992.19,1015.63,1031.25,984.38,1031.25,960.94,1046.88,1078.13,1960.94,1117.19,1992.19,1000,1070.31,1062.5,1906.25,1039.06,960.94,960.94,953.13,976.56,968.75,976.56,984.38,882.81,921.88,984.38,984.38,976.56
2588.4364,1717.02,593,1023.44,1023.44,898.44,1000,992.19,1015.63,1023.44,976.56,1039.06,960.94,1070.31,1078.13,1976.56,1109.38,1992.19,1000,1070.31,1062.5,1906.25,1039.06,953.13,960.94,953.13,976.56,968.75,976.56,976.56,882.81,929.69,976.56,976.56,976.56
2588.5879,1721.32,603.16,1031.25,1023.44,890.63,1007.81,992.19,1015.63,1023.44,976.56,1046.88,953.13,1054.69,1085.94,1960.94,1109.38,1992.19,1000,1070.31,1070.31,1914.06,1031.25,960.94,960.94,960.94,968.75,968.75,976.56,992.19,890.63,929.69,984.38,984.38,976.56
2588.853,1724.02,615.28,1031.25,1023.44,898.44,1007.81,1000,1007.81,1023.44,984.38,1039.06,960.94,1062.5,1085.94,1960.94,1109.38,1992.19,984.38,1070.31,1054.69,1937.5,1031.25,968.75,953.13,960.94,968.75,968.75,976.56,976.56,890.63,929.69,984.38,984.38,984.38
2589.2696,1728.62,623.8,1031.25,1023.44,898.44,1007.81,1000,1023.44,1023.44,984.38,1046.88,968.75,1054.69,1078.13,1960.94,1117.19,1992.19,1000,1070.31,1054.69,1906.25,1031.25,960.94,960.94,960.94,976.56,968.75,976.56,976.56,882.81,929.69,976.56,984.38,976.56
2589.6483,1737.99,630.44,1031.25,1023.44,898.44,1000,1000,1015.63,1023.44,984.38,1046.88,945.31,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1984.38,1039.06,960.94,960.94,960.94,968.75,968.75,976.56,984.38,882.81,929.69,984.38,984.38,976.56
2590.3301,1746.14,636.76,1031.25,1023.44,898.44,1000,984.38,1023.44,1015.63,984.38,1039.06,960.94,1062.5,1085.94,1968.75,1125,1992.19,1000,1070.31,1070.31,1914.06,1039.06,960.94,960.94,953.13,968.75,968.75,976.56,984.38,890.63,929.69,976.56,992.19,976.56
2590.7467,1737.35,642.34,1023.44,1023.44,906.25,1007.81,992.19,1015.63,1023.44,976.56,1039.06,953.13,1054.69,1085.94,1968.75,1117.19,1992.19,1000,1062.5,1062.5,1710.94,1031.25,960.94,960.94,960.94,976.56,968.75,984.38,984.38,882.81,921.88,976.56,992.19,976.56
2591.0118,1728.35,647.25,1031.25,1023.44,898.44,1007.81,992.19,1007.81,1023.44,992.19,1039.06,968.75,1054.69,1085.94,1960.94,1117.19,1992.19,1000,1070.31,1062.5,1906.25,1031.25,960.94,968.75,960.94,976.56,968.75,976.56,976.56,882.81,921.88,984.38,976.56,976.56
2591.4284,1732.89,652.82,1023.44,1031.25,898.44,1007.81,992.19,1007.81,1023.44,984.38,1039.06,960.94,1054.69,1085.94,1968.75,1117.19,1992.19,1000,1078.13,1062.5,1914.06,1039.06,953.13,960.94,960.94,976.56,968.75,976.56,992.19,890.63,929.69,984.38,984.38,976.56
2592.1101,1739.49,656.82,1039.06,1031.25,898.44,1015.63,1000,1015.63,1023.44,992.19,1039.06,960.94,1054.69,1085.94,1960.94,1117.19,1992.19,1000,1062.5,1070.31,1914.06,1031.25,960.94,960.94,960.94,976.56,960.94,976.56,984.38,875,929.69,976.56,984.38,976.56
2592.5267,1744.38,658.63,1031.25,1015.63,898.44,1000,992.19,1023.44,1031.25,992.19,1039.06,968.75,1062.5,1078.13,1953.13,1117.19,1992.19,984.38,1070.31,1062.5,1906.25,1031.25,968.75,968.75,960.94,976.56,968.75,976.56,984.38,882.81,914.06,976.56,984.38,976.56
2592.9433,1747.46,660.23,1023.44,1023.44,906.25,1007.81,1000,1015.63,1023.44,984.38,1039.06,968.75,1062.5,1085.94,1968.75,1109.38,1992.19,1000,1062.5,1062.5,1914.06,1039.06,960.94,960.94,960.94,976.56,968.75,976.56,984.38,890.63,921.88,976.56,976.56,968.75
2593.3221,1752.25,661.64,1031.25,1023.44,898.44,1015.63,992.19,1015.63,1031.25,984.38,1046.88,960.94,1054.69,1085.94,1968.75,1109.38,1992.19,992.19,1070.31,1062.5,1906.25,1031.25,953.13,960.94,960.94,976.56,968.75,976.56,984.38,882.81,921.88,984.38,992.19,968.75
2594.0417,1756.3,664.25,1023.44,1031.25,906.25,1007.81,992.19,1015.63,1031.25,992.19,1046.88,960.94,1054.69,1078.13,1953.13,1109.38,1992.19,992.19,1062.5,1070.31,1914.06,1039.06,960.94,960.94,960.94,976.56,960.94,976.56,984.38,882.81,929.69,984.38,984.38,976.56
2594.7234,1758.02,666.1,1015.63,1023.44,890.63,1007.81,992.19,1015.63,1023.44,992.19,1046.88,968.75,1054.69,1070.31,1960.94,1117.19,1992.19,1000,1070.31,1062.5,1906.25,1039.06,960.94,960.94,960.94,976.56,968.75,968.75,976.56,882.81,929.69,984.38,976.56,976.56
2595.1779,1759.26,667.26,1023.44,1023.44,898.44,1007.81,984.38,1015.63,1015.63,984.38,1054.69,960.94,1054.69,1078.13,1953.13,1117.19,1992.19,1000,1070.31,1070.31,1914.06,1046.88,960.94,960.94,960.94,976.56,960.94,976.56,984.38,882.81,929.69,984.38,976.56,976.56
2595.5566,1758,668.69,1023.44,1015.63,898.44,1000,992.19,1015.63,1023.44,984.38,1046.88,968.75,1039.06,1070.31,1953.13,1117.19,1992.19,992.19,1070.31,1062.5,1914.06,1046.88,960.94,960.94,960.94,968.75,953.13,976.56,976.56,882.81,929.69,984.38,984.38,984.38
2595.8596,1755.26,671.28,1023.44,1023.44,898.44,1007.81,984.38,1007.81,1023.44,984.38,1046.88,960.94,1054.69,1078.13,1960.94,1117.19,1992.19,1000,1062.5,1070.31,1914.06,1039.06,968.75,953.13,953.13,976.56,968.75,968.75,984.38,890.63,929.69,984.38,984.38,984.38
2596.2762,1753.51,674.55,1015.63,1015.63,898.44,1000,984.38,1007.81,1023.44,984.38,1046.88,960.94,1054.69,1070.31,1960.94,1109.38,1992.19,1007.81,1070.31,1070.31,1914.06,1046.88,953.13,960.94,960.94,976.56,960.94,976.56,984.38,890.63,929.69,992.19,992.19,976.56
2597.1473,1749.42,677.03,1015.63,1015.63,898.44,992.19,992.19,1007.81,1023.44,992.19,1039.06,960.94,1046.88,1078.13,1960.94,1109.38,1992.19,1000,1070.31,1070.31,1914.06,1039.06,960.94,968.75,953.13,968.75,968.75,976.56,976.56,890.63,929.69,992.19,992.19,976.56
2597.4124,1746.3,678.69,1023.44,1023.44,898.44,1000,1000,1007.81,1015.63,984.38,1046.88,960.94,1054.69,1078.13,1953.13,1117.19,1992.19,992.19,1062.5,1070.31,1914.06,1039.06,953.13,960.94,953.13,976.56,960.94,976.56,984.38,882.81,929.69,992.19,984.38,984.38
2597.8669,1742.68,682.29,1023.44,1015.63,890.63,992.19,984.38,1015.63,1015.63,984.38,1039.06,953.13,1039.06,1078.13,1960.94,1109.38,1992.19,1007.81,1070.31,1070.31,1914.06,1039.06,968.75,960.94,960.94,976.56,968.75,968.75,984.38,882.81,937.5,984.38,992.19,984.38
2598.9653,1735.28,688.23,1015.63,1015.63,898.44,992.19,984.38,1007.81,1015.63,984.38,1039.06,953.13,1046.88,1070.31,1960.94,1101.56,1992.19,1000,1070.31,1062.5,1906.25,1039.06,960.94,960.94,968.75,968.75,976.56,976.56,984.38,890.63,929.69,984.38,992.19,984.38
2599.2682,1728.1,695.32,1023.44,1015.63,890.63,992.19,976.56,1015.63,1023.44,984.38,1046.88,945.31,1046.88,1085.94,1960.94,1109.38,1992.19,992.19,1070.31,1062.5,1906.25,1031.25,968.75,960.94,960.94,976.56,976.56,984.38,992.19,890.63,929.69,984.38,992.19,984.38
2599.4197,1721.81,701.95,1015.63,1015.63,898.44,1000,984.38,1007.81,1023.44,976.56,1046.88,953.13,1046.88,1062.5,1945.31,1117.19,1992.19,992.19,1054.69,1070.31,1914.06,1046.88,968.75,968.75,960.94,976.56,968.75,984.38,984.38,882.81,937.5,984.38,992.19,976.56
2599.5334,1713.76,704.76,1015.63,1015.63,898.44,992.19,984.38,1007.81,1015.63,984.38,1039.06,953.13,1046.88,1062.5,1945.31,1109.38,1992.19,984.38,1070.31,1070.31,1906.25,1039.06,960.94,960.94,968.75,976.56,968.75,976.56,984.38,890.63,929.69,984.38,984.38,976.56
2599.6849,1706.19,707.3,1015.63,1015.63,898.44,1000,992.19,1007.81,1023.44,984.38,1046.88,953.13,1039.06,1070.31,1953.13,1109.38,1992.19,992.19,1062.5,1062.5,1906.25,1039.06,960.94,968.75,968.75,976.56,968.75,976.56,984.38,890.63,929.69,984.38,992.19,984.38
2599.8363,1698.51,711.8,1007.81,1023.44,890.63,1000,992.19,1015.63,1007.81,976.56,1039.06,960.94,1039.06,1062.5,1945.31,1109.38,1992.19,984.38,1062.5,1070.31,1914.06,1031.25,968.75,968.75,968.75,984.38,968.75,984.38,976.56,890.63,929.69,984.38,984.38,984.38
2599.95,1690.93,717.49,1015.63,1015.63,890.63,1000,1000,1007.81,1015.63,984.38,1039.06,953.13,1046.88,1070.31,1945.31,1101.56,1992.19,992.19,1062.5,1070.31,1906.25,1039.06,968.75,968.75,968.75,984.38,968.75,976.56,984.38,890.63,937.5,992.19,992.19,992.19
2600.1015,1683.07,723.48,1023.44,1015.63,890.63,1000,984.38,1007.81,1015.63,984.38,1039.06,953.13,1039.06,1070.31,1953.13,1101.56,1992.19,984.38,1062.5,1054.69,1914.06,1031.25,976.56,976.56,968.75,976.56,976.56,984.38,984.38,890.63,929.69,984.38,992.19,976.56
2600.2151,1674.98,729.23,1015.63,1015.63,890.63,1000,984.38,1015.63,1015.63,984.38,1039.06,953.13,1039.06,1070.31,1953.13,1109.38,1992.19,984.38,1062.5,1054.69,1906.25,1039.06,968.75,976.56,968.75,976.56,976.56,984.38,984.38,882.81,937.5,984.38,992.19,984.38
2600.7832,1665.48,735.97,1015.63,1007.81,890.63,992.19,984.38,1000,1023.44,976.56,1039.06,945.31,1046.88,1070.31,1929.69,1101.56,1992.19,992.19,1062.5,1054.69,1906.25,1031.25,976.56,968.75,968.75,984.38,976.56,984.38,984.38,890.63,937.5,992.19,992.19,992.19
2601.1998,1652.86,744.94,1015.63,1007.81,890.63,992.19,992.19,1007.81,1023.44,976.56,1023.44,953.13,1039.06,1062.5,1945.31,1093.75,1992.19,984.38,1054.69,1054.69,1914.06,1031.25,976.56,976.56,976.56,976.56,984.38,984.38,984.38,898.44,937.5,984.38,1000,984.38
2601.6164,1641.56,755.5,1007.81,1015.63,882.81,992.19,992.19,1015.63,1015.63,976.56,1031.25,953.13,1039.06,1062.5,1945.31,1093.75,1992.19,984.38,1054.69,1054.69,1914.06,1023.44,976.56,976.56,976.56,984.38,984.38,992.19,992.19,890.63,945.31,992.19,992.19,984.38
2601.9951,1630.22,766.52,1007.81,1007.81,882.81,992.19,984.38,1000,1015.63,976.56,1031.25,953.13,1039.06,1062.5,1937.5,1093.75,1992.19,976.56,1054.69,1054.69,1906.25,1031.25,976.56,976.56,968.75,992.19,976.56,992.19,992.19,898.44,945.31,1000,1007.81,992.19
2602.2981,1618.53,779.94,1015.63,1007.81,882.81,1000,976.56,1015.63,1015.63,984.38,1039.06,953.13,1031.25,1054.69,1929.69,1093.75,1992.19,984.38,1054.69,1046.88,1914.06,1039.06,984.38,976.56,976.56,992.19,976.56,992.19,1007.81,906.25,945.31,1000,1007.81,1007.81
2602.7147,1606.16,796.99,1007.81,1007.81,882.81,992.19,976.56,1007.81,1015.63,976.56,1039.06,945.31,1023.44,1062.5,1937.5,1093.75,1992.19,976.56,1054.69,1046.88,1914.06,1031.25,992.19,984.38,976.56,992.19,984.38,992.19,1000,906.25,953.13,1007.81,1015.63,1007.81
2603.1314,1595.38,816.56,1007.81,1015.63,882.81,1007.81,984.38,1000,1015.63,976.56,1031.25,953.13,1031.25,1054.69,1945.31,1093.75,1992.19,976.56,1054.69,1046.88,1906.25,1023.44,984.38,984.38,984.38,992.19,992.19,1000,1007.81,914.06,960.94,1015.63,1007.81,1000
2605.025,1603.22,852.45,1023.44,1023.44,898.44,1015.63,992.19,1015.63,1031.25,984.38,1046.88,968.75,1054.69,1078.13,1953.13,1109.38,1992.19,1000,1070.31,1070.31,1914.06,1039.06,1007.81,1000,1000,1007.81,1000,1015.63,1039.06,945.31,992.19,1039.06,1054.69,1031.25
2606.9945,1640.67,897.72,1046.88,1054.69,906.25,1015.63,1007.81,1031.25,1031.25,1000,1046.88,976.56,1078.13,1101.56,1992.19,1132.81,1992.19,1015.63,1070.31,1078.13,1914.06,1039.06,992.19,992.19,992.19,1000,1000,1007.81,1046.88,937.5,976.56,1039.06,1046.88,1023.44
2607.6762,1680.95,926.79,1039.06,1039.06,906.25,1015.63,1000,1023.44,1031.25,992.19,1054.69,960.94,1070.31,1085.94,1960.94,1125,1992.19,1000,1078.13,1070.31,1914.06,1031.25,992.19,992.19,984.38,992.19,992.19,1000,1031.25,929.69,968.75,1015.63,1031.25,1007.81
2608.0549,1708.12,941.96,1039.06,1039.06,906.25,1015.63,1007.81,1023.44,1031.25,992.19,1039.06,960.94,1070.31,1093.75,1968.75,1132.81,1992.19,1000,1070.31,1070.31,1906.25,1031.25,984.38,984.38,976.56,992.19,992.19,1000,1023.44,914.06,968.75,1023.44,1015.63,1015.63
2608.3579,1730.66,949.84,1039.06,1039.06,914.06,1007.81,992.19,1023.44,1031.25,992.19,1046.88,960.94,1062.5,1085.94,1976.56,1125,1992.19,1000,1070.31,1070.31,1921.88,1031.25,984.38,984.38,984.38,992.19,992.19,992.19,1015.63,929.69,953.13,1007.81,1007.81,1007.81
2608.7745,1752.86,954.48,1039.06,1039.06,921.88,1023.44,1007.81,1031.25,1031.25,1000,1046.88,968.75,1070.31,1085.94,1968.75,1125,1992.19,992.19,1070.31,1062.5,1906.25,1039.06,976.56,984.38,984.38,992.19,992.19,992.19,1023.44,921.88,960.94,1007.81,1015.63,1000
2609.4184,1769.59,959.66,1046.88,1046.88,906.25,1023.44,1007.81,1023.44,1039.06,984.38,1046.88,960.94,1070.31,1093.75,1976.56,1132.81,1992.19,1000,1070.31,1062.5,1789.06,1039.06,976.56,976.56,976.56,1000,992.19,1000,1023.44,921.88,960.94,1015.63,1015.63,1000
2609.835,1785.27,962.84,1046.88,1039.06,914.06,1023.44,1007.81,1015.63,1031.25,992.19,1054.69,953.13,1078.13,1109.38,1976.56,1125,1992.19,1000,1070.31,1062.5,1937.5,1039.06,984.38,976.56,976.56,984.38,984.38,992.19,1023.44,921.88,953.13,1007.81,1015.63,1007.81
2610.2516,1806.12,966.35,1039.06,1031.25,914.06,1023.44,1007.81,1031.25,1031.25,992.19,1046.88,953.13,1070.31,1101.56,1976.56,1125,1992.19,1000,1078.13,1070.31,1914.06,1039.06,984.38,984.38,984.38,992.19,984.38,992.19,1023.44,929.69,960.94,1015.63,1015.63,1007.81
2610.9333,1814.55,967.59,1039.06,1039.06,921.88,1015.63,1000,1023.44,1031.25,992.19,1046.88,960.94,1085.94,1093.75,1976.56,1132.81,1992.19,1007.81,1078.13,1070.31,1726.56,1031.25,968.75,960.94,968.75,992.19,976.56,992.19,1023.44,921.88,953.13,1015.63,1023.44,1000
2611.3499,1821.98,964.52,1046.88,1031.25,906.25,1015.63,1007.81,1015.63,1039.06,1000,1046.88,953.13,1078.13,1093.75,1984.38,1125,1992.19,1000,1078.13,1062.5,1906.25,1046.88,976.56,968.75,976.56,984.38,976.56,992.19,1023.44,921.88,960.94,1007.81,1015.63,1000
2612.0695,1843.11,959.51,1046.88,1046.88,914.06,1023.44,1007.81,1023.44,1031.25,992.19,1046.88,960.94,1093.75,1109.38,1984.38,1140.63,1992.19,1007.81,1078.13,1070.31,1921.88,1039.06,976.56,968.75,976.56,984.38,976.56,984.38,1023.44,914.06,953.13,1007.81,1007.81,992.19
2612.524,1869.14,950.33,1054.69,1039.06,921.88,1015.63,1015.63,1031.25,1039.06,992.19,1054.69,960.94,1093.75,1117.19,1984.38,1148.44,1992.19,1007.81,1078.13,1062.5,1914.06,1039.06,960.94,960.94,968.75,976.56,968.75,984.38,1015.63,921.88,945.31,1007.81,1015.63,1000
2612.9406,1893.47,939.98,1046.88,1039.06,914.06,1023.44,1007.81,1023.44,1031.25,992.19,1046.88,968.75,1093.75,1109.38,1992.19,1140.63,1992.19,1015.63,1078.13,1078.13,1945.31,1039.06,960.94,968.75,960.94,976.56,976.56,976.56,1015.63,921.88,953.13,1007.81,1007.81,1000
2613.2057,1914.46,928.55,1054.69,1039.06,921.88,1023.44,1007.81,1023.44,1031.25,992.19,1046.88,968.75,1085.94,1109.38,1992.19,1140.63,1992.19,1007.81,1085.94,1078.13,1914.06,1039.06,960.94,960.94,960.94,984.38,968.75,984.38,1015.63,914.06,945.31,1000,1000,984.38
2613.6224,1934.36,913.32,1054.69,1046.88,914.06,1023.44,1000,1031.25,1039.06,1000,1046.88,960.94,1085.94,1109.38,1984.38,1140.63,1992.19,1015.63,1078.13,1085.94,1914.06,1046.88,960.94,953.13,960.94,976.56,960.94,976.56,1007.81,914.06,929.69,1000,1000,984.38
2614.039,1952.82,893.22,1054.69,1046.88,921.88,1015.63,1007.81,1023.44,1031.25,1000,1054.69,968.75,1085.94,1109.38,1976.56,1140.63,1992.19,1015.63,1085.94,1078.13,1914.06,1046.88,953.13,953.13,953.13,968.75,960.94,968.75,1007.81,906.25,937.5,984.38,1000,968.75
2614.342,1970.95,870.81,1046.88,1046.88,914.06,1031.25,1007.81,1031.25,1039.06,1000,1054.69,968.75,1085.94,1109.38,1992.19,1140.63,1992.19,1015.63,1078.13,1085.94,1906.25,1046.88,953.13,953.13,945.31,968.75,960.94,968.75,1000,906.25,937.5,992.19,992.19,976.56
2614.4934,1986.93,848.55,1046.88,1039.06,914.06,1015.63,1007.81,1031.25,1031.25,992.19,1054.69,968.75,1085.94,1109.38,1992.19,1148.44,1992.19,1015.63,1085.94,1085.94,1914.06,1039.06,953.13,945.31,953.13,960.94,953.13,968.75,1000,898.44,937.5,992.19,984.38,976.56
2614.7586,2000.56,826.08,1046.88,1046.88,921.88,1023.44,1015.63,1031.25,1039.06,1000,1054.69,976.56,1085.94,1101.56,1984.38,1140.63,1992.19,1015.63,1078.13,1078.13,1921.88,1046.88,953.13,953.13,953.13,960.94,953.13,968.75,1000,890.63,929.69,992.19,984.38,968.75
2615.213,2012.57,801.55,1054.69,1039.06,914.06,1015.63,1007.81,1015.63,1031.25,992.19,1046.88,968.75,1101.56,1117.19,1992.19,1140.63,1992.19,1015.63,1085.94,1078.13,1945.31,1046.88,937.5,945.31,945.31,960.94,960.94,960.94,1000,890.63,914.06,984.38,976.56,968.75
